state,positive,negative,hospitalized,death,date 
TN,397522,0,12558,4905,20-12-05
TN,392608,0,12488,4876,20-12-04
TN,388252,0,12410,4781,20-12-03
TN,384285,0,12310,4688,20-12-02
TN,380186,0,12209,4638,20-12-01
TN,374493,0,12096,4602,20-11-30
TN,366518,0,12040,4554,20-11-29
TN,363466,0,12005,4541,20-11-28
TN,356716,0,11974,4526,20-11-27
TN,352376,0,11950,4519,20-11-26
TN,347972,0,11814,4466,20-11-25
TN,345854,0,11717,4374,20-11-24
TN,344550,0,11628,4301,20-11-23
TN,340476,0,11570,4266,20-11-22
TN,335887,0,11539,4211,20-11-21
TN,331532,0,11502,4202,20-11-20
TN,328088,0,11422,4128,20-11-19
TN,325201,0,11342,4048,20-11-18
TN,320729,0,11255,3995,20-11-17
TN,318888,0,11201,3923,20-11-16
TN,310937,0,11141,3893,20-11-15
TN,305120,0,11116,3877,20-11-14
TN,300458,0,11055,3852,20-11-13
TN,296725,0,10950,3788,20-11-12
TN,293381,0,10895,3761,20-11-11
TN,289749,0,10813,3672,20-11-10
TN,287770,0,10732,3610,20-11-09
TN,281851,0,10678,3595,20-11-08
TN,278215,0,10645,3590,20-11-07
TN,273144,0,10618,3541,20-11-06
TN,271771,0,10546,3509,20-11-05
TN,269802,0,10484,3478,20-11-04
TN,266357,0,10407,3454,20-11-03
TN,264587,0,10340,3379,20-11-02
TN,261426,0,10307,3353,20-11-01
TN,260672,0,10306,3353,20-10-31
TN,259488,0,10264,3341,20-10-30
TN,256880,0,10208,3263,20-10-29
TN,254220,0,10140,3241,20-10-28
TN,251774,0,10062,3207,20-10-27
TN,249866,0,9985,3163,20-10-26
TN,247587,0,9941,3131,20-10-25
TN,244087,0,9926,3100,20-10-24
TN,241513,0,9882,3076,20-10-23
TN,237907,0,9802,3011,20-10-22
TN,235861,0,9734,2970,20-10-21
TN,233569,0,9681,2952,20-10-20
TN,232061,0,9618,2922,20-10-19
TN,228744,0,9577,2909,20-10-18
TN,226139,0,9555,2903,20-10-17
TN,223493,0,9489,2871,20-10-16
TN,222827,0,9416,2864,20-10-15
TN,220538,0,9371,2828,20-10-14
TN,218829,0,9309,2797,20-10-13
TN,217682,0,9248,2774,20-10-12
TN,214717,0,9215,2767,20-10-11
TN,212649,0,9180,2758,20-10-10
TN,211003,0,9133,2732,20-10-09
TN,209447,0,9094,2705,20-10-08
TN,207455,0,9035,2642,20-10-07
TN,205375,0,8976,2621,20-10-06
TN,203699,0,8923,2597,20-10-05
TN,201210,0,8883,2577,20-10-04
TN,199595,0,8859,2560,20-10-03
TN,198403,0,8827,2515,20-10-02
TN,197432,0,8782,2501,20-10-01
TN,196139,0,8733,2454,20-09-30
TN,194611,0,8672,2420,20-09-29
TN,193732,0,8619,2389,20-09-28
TN,192995,0,8577,2377,20-09-27
TN,190891,0,8528,2374,20-09-26
TN,189454,0,8477,2352,20-09-25
TN,187544,0,8413,2310,20-09-24
TN,186709,0,8338,2275,20-09-23
TN,185148,0,8263,2261,20-09-22
TN,184409,0,8199,2233,20-09-21
TN,183514,0,8159,2218,20-09-20
TN,181439,0,8116,2216,20-09-19
TN,180497,0,8063,2196,20-09-18
TN,178140,0,7979,2164,20-09-17
TN,177087,0,7922,2151,20-09-16
TN,175231,0,7848,2127,20-09-15
TN,174274,0,7766,2097,20-09-14
TN,171824,0,7710,2078,20-09-13
TN,170891,0,7679,2064,20-09-12
TN,169859,0,7624,2025,20-09-11
TN,168237,0,7549,1988,20-09-10
TN,166587,0,7444,1931,20-09-09
TN,165754,0,7355,1896,20-09-08
TN,165109,0,7312,1869,20-09-07
TN,164126,0,7296,1865,20-09-06
TN,162362,0,7276,1862,20-09-05
TN,160597,0,7206,1837,20-09-04
TN,159546,0,7125,1815,20-09-03
TN,157831,0,7061,1797,20-09-02
TN,156329,0,6978,1781,20-09-01
TN,154933,0,6878,1754,20-08-31
TN,153115,0,6840,1747,20-08-30
TN,152280,0,6751,1725,20-08-29
TN,150815,0,6751,1701,20-08-28
TN,149179,0,6677,1673,20-08-27
TN,147353,0,6603,1648,20-08-26
TN,145417,0,6515,1628,20-08-25
TN,144604,0,6421,1588,20-08-24
TN,143937,0,6378,1567,20-08-23
TN,142083,0,6328,1563,20-08-22
TN,140844,0,6255,1549,20-08-21
TN,139175,0,6156,1488,20-08-20
TN,137800,0,6069,1452,20-08-19
TN,135778,0,5981,1426,20-08-18
TN,134744,0,5881,1387,20-08-17
TN,133708,0,5847,1366,20-08-16
TN,131747,0,5813,1345,20-08-15
TN,130458,0,5725,1326,20-08-14
TN,128511,0,5648,1313,20-08-13
TN,126393,0,5554,1289,20-08-12
TN,124915,0,5464,1271,20-08-11
TN,123914,0,5339,1233,20-08-10
TN,122712,0,5304,1223,20-08-09
TN,120585,0,5262,1215,20-08-08
TN,118782,0,5190,1206,20-08-07
TN,116350,0,5109,1186,20-08-06
TN,114098,0,5001,1144,20-08-05
TN,112441,0,4900,1117,20-08-04
TN,110636,0,4808,1092,20-08-03
TN,109627,0,4756,1073,20-08-02
TN,108184,0,4724,1067,20-08-01
TN,105959,0,4661,1060,20-07-31
TN,102871,0,4572,1033,20-07-30
TN,100822,0,4482,1020,20-07-29
TN,99044,0,4280,978,20-07-28
TN,96489,0,4280,978,20-07-27
TN,93936,0,4244,967,20-07-26
TN,90796,0,4196,964,20-07-25
TN,89078,0,4120,938,20-07-24
TN,86987,0,4016,925,20-07-23
TN,84417,0,3907,888,20-07-22
TN,81944,0,3798,871,20-07-21
TN,79754,0,3712,847,20-07-20
TN,78115,0,3681,843,20-07-19
TN,76336,0,3649,838,20-07-18
TN,73819,0,3562,815,20-07-17
TN,71540,0,3497,796,20-07-16
TN,69061,0,3434,783,20-07-15
TN,66788,0,3378,767,20-07-14
TN,65274,0,3284,749,20-07-13
TN,61960,0,3250,741,20-07-12
TN,61006,0,3193,738,20-07-11
TN,59546,0,3146,723,20-07-10
TN,57591,0,3088,710,20-07-09
TN,55986,0,3023,685,20-07-08
TN,53514,0,2950,665,20-07-07
TN,52155,0,2897,653,20-07-06
TN,51431,0,2871,646,20-07-05
TN,50140,0,2860,637,20-07-04
TN,48712,0,2825,633,20-07-03
TN,46890,0,2775,620,20-07-02
TN,45315,0,2715,609,20-07-01
TN,43509,0,2665,604,20-06-30
TN,42297,0,2599,592,20-06-29
TN,40172,0,2564,584,20-06-28
TN,40172,0,2564,584,20-06-27
TN,39444,0,2498,577,20-06-26
TN,38034,0,2431,567,20-06-25
TN,37235,0,2386,556,20-06-24
TN,36303,0,2336,542,20-06-23
TN,35553,0,2301,531,20-06-22
TN,35102,0,2291,526,20-06-21
TN,34446,0,2266,524,20-06-20
TN,34017,0,2238,515,20-06-19
TN,32829,0,2209,509,20-06-18
TN,32143,0,2180,497,20-06-17
TN,31830,0,2146,493,20-06-16
TN,31160,0,2106,483,20-06-15
TN,30432,0,2087,475,20-06-14
TN,29541,0,2073,472,20-06-13
TN,29126,0,2049,468,20-06-12
TN,28538,0,2011,441,20-06-11
TN,28061,0,1990,436,20-06-10
TN,27575,0,1974,435,20-06-09
TN,26944,0,1948,421,20-06-08
TN,26381,0,1932,418,20-06-07
TN,26071,0,1923,417,20-06-06
TN,25520,0,1893,408,20-06-05
TN,25120,0,1855,401,20-06-04
TN,24822,0,1829,388,20-06-03
TN,24375,0,1792,381,20-06-02
TN,23554,0,1767,367,20-06-01
TN,23006,0,1750,364,20-05-31
TN,22566,0,1732,364,20-05-30
TN,22085,0,1710,360,20-05-29
TN,21679,0,1689,356,20-05-28
TN,21306,0,1647,353,20-05-27
TN,20965,0,1609,343,20-05-26
TN,20607,0,1594,338,20-05-25
TN,20145,0,1583,336,20-05-24
TN,19789,0,1573,329,20-05-23
TN,19394,0,1560,315,20-05-22
TN,18961,0,1539,313,20-05-21
TN,18532,0,1515,309,20-05-20
TN,18378,0,1498,305,20-05-19
TN,18011,0,1489,301,20-05-18
TN,17388,0,1482,298,20-05-17
TN,17288,0,1474,295,20-05-16
TN,16970,0,1454,290,20-05-15
TN,16699,0,1435,287,20-05-14
TN,16370,0,1388,273,20-05-13
TN,16111,0,1363,265,20-05-12
TN,15544,0,1344,251,20-05-11
TN,14985,0,1325,243,20-05-10
TN,14768,0,1319,242,20-05-09
TN,14441,0,1299,241,20-05-08
TN,14096,0,1266,237,20-05-07
TN,13938,0,1221,239,20-05-06
TN,13690,0,1156,226,20-05-05
TN,13571,0,1143,219,20-05-04
TN,13177,0,1135,210,20-05-03
TN,12661,0,1125,209,20-05-02
TN,11891,0,1113,204,20-05-01
TN,10735,0,1045,199,20-04-30
TN,10366,0,1013,195,20-04-29
TN,10052,0,894,188,20-04-28
TN,9918,0,837,184,20-04-27
TN,9667,0,828,181,20-04-26
TN,9189,0,821,178,20-04-25
TN,8726,0,808,168,20-04-24
TN,8266,0,793,170,20-04-23
TN,7842,0,775,166,20-04-22
TN,7394,0,760,157,20-04-21
TN,7238,0,730,152,20-04-20
TN,7070,0,724,148,20-04-19
TN,6762,0,719,145,20-04-18
TN,6589,0,711,142,20-04-17
TN,6262,0,691,141,20-04-16
TN,6079,0,663,135,20-04-15
TN,5823,0,633,124,20-04-14
TN,5610,0,579,109,20-04-13
TN,5308,0,567,101,20-04-12
TN,5114,0,556,101,20-04-11
TN,4862,0,536,98,20-04-10
TN,4634,0,505,94,20-04-09
TN,4362,0,449,79,20-04-08
TN,4138,0,408,72,20-04-07
TN,3802,0,352,65,20-04-06
TN,3633,0,328,44,20-04-05
TN,3321,0,311,43,20-04-04
TN,3067,0,293,37,20-04-03
TN,2845,0,263,32,20-04-02
TN,2683,0,200,24,20-04-01
TN,2239,0,175,23,20-03-31
TN,1834,0,148,13,20-03-30
TN,1537,0,133,7,20-03-29
TN,1373,0,118,6,20-03-28
TN,1203,0,103,6,20-03-27
TN,957,0,76,3,20-03-26
TN,784,0,53,3,20-03-25
TN,667,0,0,2,20-03-24
TN,615,0,0,2,20-03-23
TN,505,0,0,0,20-03-22
TN,371,0,0,0,20-03-21
TN,228,0,0,0,20-03-20
TN,154,0,0,0,20-03-19
TN,98,0,0,0,20-03-18
TN,73,0,0,0,20-03-17
TN,52,0,0,0,20-03-16
TN,39,0,0,0,20-03-15
TN,32,0,0,0,20-03-14
TN,26,0,0,0,20-03-13
TN,18,0,0,0,20-03-12
TN,7,0,0,0,20-03-11
TN,7,0,0,0,20-03-10
TN,3,0,0,0,20-03-09
TN,3,0,0,0,20-03-08
TN,1,0,0,0,20-03-07
TN,1,0,0,0,20-03-06
TN,1,0,0,0,20-03-05
TX,2686818,0,0,44451,21-03-07
TX,2683865,0,0,44367,21-03-06
TX,2678295,0,0,44134,21-03-05
TX,2671442,0,0,43878,21-03-04
TX,2663414,0,0,43563,21-03-03
TX,2655592,0,0,43266,21-03-02
TX,2647845,0,0,42995,21-03-01
TX,2644024,0,0,42936,21-02-28
TX,2640209,0,0,42739,21-02-27
TX,2629136,0,0,42575,21-02-26
TX,2621181,0,0,42285,21-02-25
TX,2613792,0,0,41980,21-02-24
TX,2606275,0,0,41641,21-02-23
TX,2594466,0,0,41407,21-02-22
TX,2588101,0,0,41343,21-02-21
TX,2583617,0,0,41213,21-02-20
TX,2577131,0,0,40986,21-02-19
TX,2574194,0,0,40814,21-02-18
TX,2571063,0,0,40717,21-02-17
TX,2567297,0,0,40645,21-02-16
TX,2563949,0,0,40593,21-02-15
TX,2560060,0,0,40527,21-02-14
TX,2553127,0,0,40378,21-02-13
TX,2541845,0,0,40095,21-02-12
TX,2529343,0,0,39771,21-02-11
TX,2517453,0,0,39386,21-02-10
TX,2504556,0,0,39001,21-02-09
TX,2491227,0,0,38700,21-02-08
TX,2483742,0,0,38643,21-02-07
TX,2476783,0,0,38476,21-02-06
TX,2462886,0,0,38128,21-02-05
TX,2448391,0,0,37727,21-02-04
TX,2433110,0,0,37288,21-02-03
TX,2415490,0,0,36870,21-02-02
TX,2392443,0,0,36539,21-02-01
TX,2360632,0,0,36491,21-01-31
TX,2349262,0,0,36320,21-01-30
TX,2330028,0,0,35988,21-01-29
TX,2310952,0,0,35639,21-01-28
TX,2292732,0,0,35168,21-01-27
TX,2273119,0,0,34701,21-01-26
TX,2246845,0,0,34394,21-01-25
TX,2240526,0,0,34322,21-01-24
TX,2228961,0,0,34114,21-01-23
TX,2211289,0,0,33707,21-01-22
TX,2188643,0,0,33285,21-01-21
TX,2166283,0,0,32844,21-01-20
TX,2135028,0,0,32394,21-01-19
TX,2125552,0,0,32084,21-01-18
TX,2113962,0,0,32038,21-01-17
TX,2097560,0,0,31831,21-01-16
TX,2072903,0,0,31450,21-01-15
TX,2045699,0,0,31050,21-01-14
TX,2022635,0,0,30624,21-01-13
TX,1995292,0,0,30219,21-01-12
TX,1969240,0,0,29933,21-01-11
TX,1954406,0,0,29877,21-01-10
TX,1938551,0,0,29691,21-01-09
TX,1915261,0,0,29310,21-01-08
TX,1891741,0,0,28938,21-01-07
TX,1867163,0,0,28545,21-01-06
TX,1843153,0,0,28219,21-01-05
TX,1811523,0,0,27969,21-01-04
TX,1793341,0,0,27917,21-01-03
TX,1777246,0,0,27867,21-01-02
TX,1772483,0,0,27771,21-01-01
TX,1756172,0,0,27437,20-12-31
TX,1737447,0,0,27088,20-12-30
TX,1715978,0,0,26762,20-12-29
TX,1683426,0,0,26521,20-12-28
TX,1668597,0,0,26472,20-12-27
TX,1660551,0,0,26421,20-12-26
TX,1657857,0,0,26408,20-12-25
TX,1653522,0,0,26208,20-12-24
TX,1636458,0,0,25900,20-12-23
TX,1613095,0,0,25606,20-12-22
TX,1591948,0,0,25415,20-12-21
TX,1581668,0,0,25348,20-12-20
TX,1573888,0,0,25226,20-12-19
TX,1555981,0,0,24954,20-12-18
TX,1539189,0,0,24660,20-12-17
TX,1519340,0,0,24394,20-12-16
TX,1500538,0,0,24142,20-12-15
TX,1481612,0,0,23937,20-12-14
TX,1472711,0,0,23911,20-12-13
TX,1464362,0,0,23800,20-12-12
TX,1448002,0,0,23551,20-12-11
TX,1433551,0,0,23325,20-12-10
TX,1418252,0,0,23081,20-12-09
TX,1404646,0,0,22808,20-12-08
TX,1384804,0,0,22627,20-12-07
TX,1375313,0,0,22594,20-12-06
TX,1364933,0,0,22502,20-12-05
TX,1350542,0,0,22255,20-12-04
TX,1333746,0,0,22000,20-12-03
TX,1316194,0,0,21756,20-12-02
TX,1296972,0,0,21549,20-12-01
TX,1278432,0,0,21379,20-11-30
TX,1266707,0,0,21357,20-11-29
TX,1259657,0,0,21309,20-11-28
TX,1255332,0,0,21207,20-11-27
TX,1251345,0,0,21156,20-11-26
TX,1236648,0,0,20950,20-11-25
TX,1217837,0,0,20750,20-11-24
TX,1201257,0,0,20588,20-11-23
TX,1193616,0,0,20556,20-11-22
TX,1183847,0,0,20467,20-11-21
TX,1168925,0,0,20296,20-11-20
TX,1155130,0,0,20113,20-11-19
TX,1140861,0,0,19883,20-11-18
TX,1129874,0,0,19696,20-11-17
TX,1116230,0,0,19579,20-11-16
TX,1108402,0,0,19559,20-11-15
TX,1100479,0,0,19470,20-11-14
TX,1089078,0,0,19320,20-11-13
TX,1075654,0,0,19147,20-11-12
TX,1065065,0,0,19004,20-11-11
TX,1051899,0,0,18863,20-11-10
TX,1038964,0,0,18769,20-11-09
TX,1034115,0,0,18743,20-11-08
TX,1027237,0,0,18700,20-11-07
TX,1017677,0,0,18589,20-11-06
TX,1008438,0,0,18453,20-11-05
TX,998267,0,0,18320,20-11-04
TX,988450,0,0,18194,20-11-03
TX,977785,0,0,18097,20-11-02
TX,972330,0,0,18077,20-11-01
TX,900596,0,0,18024,20-10-31
TX,893451,0,0,17934,20-10-30
TX,886820,0,0,17819,20-10-29
TX,879994,0,0,17700,20-10-28
TX,874367,0,0,17595,20-10-27
TX,867075,0,0,17514,20-10-26
TX,862375,0,0,17504,20-10-25
TX,858071,0,0,17456,20-10-24
TX,851572,0,0,17375,20-10-23
TX,845100,0,0,17286,20-10-22
TX,838809,0,0,17201,20-10-21
TX,833557,0,0,17087,20-10-20
TX,825673,0,0,17022,20-10-19
TX,823779,0,0,17014,20-10-18
TX,820563,0,0,16984,20-10-17
TX,815678,0,0,16903,20-10-16
TX,809808,0,0,16812,20-10-15
TX,805082,0,0,16717,20-10-14
TX,800256,0,0,16622,20-10-13
TX,795126,0,0,16558,20-10-12
TX,792478,0,0,16557,20-10-11
TX,790060,0,0,16526,20-10-10
TX,785830,0,0,16432,20-10-09
TX,781794,0,0,16334,20-10-08
TX,777556,0,0,16230,20-10-07
TX,773435,0,0,16111,20-10-06
TX,769303,0,0,16033,20-10-05
TX,765894,0,0,16025,20-10-04
TX,763010,0,0,15992,20-10-03
TX,756004,0,0,15895,20-10-02
TX,752501,0,0,15823,20-10-01
TX,748967,0,0,15711,20-09-30
TX,743284,0,0,15604,20-09-29
TX,739222,0,0,15533,20-09-28
TX,735132,0,0,15522,20-09-27
TX,733438,0,0,15485,20-09-26
TX,728552,0,0,15364,20-09-25
TX,723919,0,0,15267,20-09-24
TX,719599,0,0,15129,20-09-23
TX,716207,0,0,14994,20-09-22
TX,698387,0,0,14917,20-09-21
TX,688534,0,0,14893,20-09-20
TX,686068,0,0,14848,20-09-19
TX,682241,0,0,14713,20-09-18
TX,678819,0,0,14590,20-09-17
TX,674772,0,0,14478,20-09-16
TX,668746,0,0,14343,20-09-15
TX,663404,0,0,14211,20-09-14
TX,659434,0,0,14190,20-09-13
TX,657589,0,0,14143,20-09-12
TX,653356,0,0,13997,20-09-11
TX,649809,0,0,13853,20-09-10
TX,645791,0,0,13692,20-09-09
TX,641791,0,0,13553,20-09-08
TX,640370,0,0,13492,20-09-07
TX,638310,0,0,13472,20-09-06
TX,635315,0,0,13408,20-09-05
TX,630829,0,0,13231,20-09-04
TX,625347,0,0,13091,20-09-03
TX,621667,0,0,12870,20-09-02
TX,617333,0,0,12681,20-09-01
TX,612969,0,0,12536,20-08-31
TX,610354,0,0,12510,20-08-30
TX,606530,0,0,12420,20-08-29
TX,601768,0,0,12266,20-08-28
TX,597737,0,0,12070,20-08-27
TX,592137,0,0,11805,20-08-26
TX,586730,0,0,11576,20-08-25
TX,580384,0,0,11395,20-08-24
TX,577537,0,0,11370,20-08-23
TX,573139,0,0,11266,20-08-22
TX,567580,0,0,11051,20-08-21
TX,562559,0,0,10793,20-08-20
TX,557256,0,0,10559,20-08-19
TX,550232,0,0,10250,20-08-18
TX,542950,0,0,10034,20-08-17
TX,535042,0,0,9983,20-08-16
TX,528838,0,0,9840,20-08-15
TX,520593,0,0,9602,20-08-14
TX,513575,0,0,9289,20-08-13
TX,506820,0,0,9034,20-08-12
TX,500620,0,0,8710,20-08-11
TX,490817,0,0,8490,20-08-10
TX,486362,0,0,8459,20-08-09
TX,481483,0,0,8343,20-08-08
TX,474524,0,0,8096,20-08-07
TX,467485,0,0,7803,20-08-06
TX,459887,0,0,7497,20-08-05
TX,451181,0,0,7261,20-08-04
TX,442014,0,0,7016,20-08-03
TX,436711,0,0,6837,20-08-02
TX,430485,0,0,6837,20-08-01
TX,420946,0,0,6569,20-07-31
TX,412107,0,0,6274,20-07-30
TX,403307,0,0,6190,20-07-29
TX,394265,0,0,5877,20-07-28
TX,385923,0,0,5713,20-07-27
TX,381656,0,0,5038,20-07-26
TX,375846,0,0,4885,20-07-25
TX,369826,0,0,4717,20-07-24
TX,361125,0,0,4521,20-07-23
TX,351618,0,0,4348,20-07-22
TX,341739,0,0,4151,20-07-21
TX,332434,0,0,4020,20-07-20
TX,325030,0,0,3958,20-07-19
TX,317730,0,0,3865,20-07-18
TX,307572,0,0,3735,20-07-17
TX,292656,0,0,3561,20-07-16
TX,282365,0,0,3432,20-07-15
TX,271574,0,0,3322,20-07-14
TX,264313,0,0,3235,20-07-13
TX,258658,0,0,3192,20-07-12
TX,250462,0,0,3112,20-07-11
TX,240111,0,0,3013,20-07-10
TX,230346,0,0,2918,20-07-09
TX,220564,0,0,2813,20-07-08
TX,210585,0,0,2715,20-07-07
TX,200557,0,0,2655,20-07-06
TX,195239,0,0,2637,20-07-05
TX,191790,0,0,2608,20-07-04
TX,183532,0,0,2575,20-07-03
TX,175977,0,0,2525,20-07-02
TX,168062,0,0,2481,20-07-01
TX,159986,0,0,2424,20-06-30
TX,153011,0,0,2403,20-06-29
TX,148723,0,0,2393,20-06-28
TX,143366,0,0,2366,20-06-27
TX,137624,0,0,2324,20-06-26
TX,131917,0,0,2296,20-06-25
TX,125921,0,0,2249,20-06-24
TX,120370,0,0,2220,20-06-23
TX,114881,0,0,2192,20-06-22
TX,111601,0,0,2182,20-06-21
TX,107735,0,0,2165,20-06-20
TX,103305,0,0,2140,20-06-19
TX,99851,0,0,2105,20-06-18
TX,96335,0,0,2062,20-06-17
TX,93206,0,0,2029,20-06-16
TX,89108,0,0,1983,20-06-15
TX,87854,0,0,1976,20-06-14
TX,86011,0,0,1957,20-06-13
TX,83680,0,0,1939,20-06-12
TX,81583,0,0,1920,20-06-11
TX,79757,0,0,1885,20-06-10
TX,77253,0,0,1853,20-06-09
TX,75616,0,0,1830,20-06-08
TX,74978,0,0,1830,20-06-07
TX,73553,0,0,1819,20-06-06
TX,71613,0,0,1788,20-06-05
TX,69920,0,0,1767,20-06-04
TX,68271,0,0,1734,20-06-03
TX,66568,0,0,1698,20-06-02
TX,64880,0,0,1678,20-06-01
TX,64287,0,0,1672,20-05-31
TX,62338,0,0,1626,20-05-30
TX,61006,0,0,1626,20-05-29
TX,59776,0,0,1601,20-05-28
TX,57921,0,0,1562,20-05-27
TX,56560,0,0,1536,20-05-26
TX,55971,0,0,1527,20-05-25
TX,55348,0,0,1506,20-05-24
TX,54509,0,0,1506,20-05-23
TX,53449,0,0,1480,20-05-22
TX,52268,0,0,1440,20-05-21
TX,51323,0,0,1419,20-05-20
TX,49912,0,0,1369,20-05-19
TX,48693,0,0,1347,20-05-18
TX,47784,0,0,1336,20-05-17
TX,46999,0,0,1305,20-05-16
TX,45198,0,0,1272,20-05-15
TX,43851,0,0,1216,20-05-14
TX,42403,0,0,1158,20-05-13
TX,41048,0,0,1133,20-05-12
TX,39869,0,0,1100,20-05-11
TX,38869,0,0,1088,20-05-10
TX,37860,0,0,1049,20-05-09
TX,36609,0,0,1004,20-05-08
TX,35390,0,0,973,20-05-07
TX,34422,0,0,948,20-05-06
TX,33369,0,0,906,20-05-05
TX,32332,0,0,884,20-05-04
TX,31548,0,0,867,20-05-03
TX,30522,0,0,847,20-05-02
TX,29229,0,0,816,20-05-01
TX,28087,0,0,782,20-04-30
TX,27054,0,0,732,20-04-29
TX,26171,0,0,690,20-04-28
TX,25297,0,0,663,20-04-27
TX,24631,0,0,648,20-04-26
TX,23773,0,0,623,20-04-25
TX,22806,0,0,593,20-04-24
TX,21944,0,0,561,20-04-23
TX,21069,0,0,543,20-04-22
TX,20196,0,0,517,20-04-21
TX,19458,0,0,495,20-04-20
TX,18923,0,0,477,20-04-19
TX,18260,0,0,453,20-04-18
TX,17371,0,0,428,20-04-17
TX,16455,0,0,393,20-04-16
TX,15492,0,0,364,20-04-15
TX,14624,0,0,318,20-04-14
TX,13906,0,0,287,20-04-13
TX,13484,0,0,271,20-04-12
TX,12561,0,0,254,20-04-11
TX,11671,0,0,226,20-04-10
TX,10230,0,0,199,20-04-09
TX,9353,0,0,177,20-04-08
TX,8261,0,0,154,20-04-07
TX,7273,0,0,140,20-04-06
TX,6793,0,0,127,20-04-05
TX,6112,0,0,105,20-04-04
TX,5324,0,0,90,20-04-03
TX,4665,0,0,70,20-04-02
TX,3996,0,0,58,20-04-01
TX,3266,0,0,41,20-03-31
TX,2874,0,0,34,20-03-30
TX,2552,0,0,34,20-03-29
TX,2048,0,0,27,20-03-28
TX,1731,0,0,23,20-03-27
TX,1394,0,0,18,20-03-26
TX,975,0,0,12,20-03-25
TX,712,0,0,9,20-03-24
TX,287,0,0,8,20-03-23
TX,263,0,0,5,20-03-22
TX,235,0,0,5,20-03-21
TX,175,0,0,5,20-03-20
TX,108,0,0,3,20-03-19
TX,82,0,0,2,20-03-18
TX,63,0,0,1,20-03-17
TX,56,0,0,0,20-03-16
TX,56,0,0,0,20-03-15
TX,22,0,0,0,20-03-14
TX,22,0,0,0,20-03-13
TX,22,0,0,0,20-03-12
TX,18,0,0,0,20-03-11
TX,15,0,0,0,20-03-10
TX,12,0,0,0,20-03-09
TX,5,0,0,0,20-03-08
TX,5,0,0,0,20-03-07
TX,5,0,0,0,20-03-06
TX,0,0,0,0,20-03-05
TX,0,0,0,0,20-03-04
TX,0,0,0,0,20-03-03
UT,374850,1560293,14891,1976,21-03-07
UT,374438,1557089,14867,1975,21-03-06
UT,373868,1553533,14841,1970,21-03-05
UT,372708,1549760,14783,1955,21-03-04
UT,372708,1545558,14783,1955,21-03-03
UT,371979,1541145,14753,1949,21-03-02
UT,371492,1538003,14724,1940,21-03-01
UT,371235,1535603,14695,1935,21-02-28
UT,370770,1532559,14664,1929,21-02-27
UT,370084,1529094,14628,1907,21-02-26
UT,369433,1525558,14597,1890,21-02-25
UT,368601,1521375,14554,1879,21-02-24
UT,367789,1517013,14520,1865,21-02-23
UT,367073,1513740,14466,1853,21-02-22
UT,366735,1511410,14445,1852,21-02-21
UT,366034,1507875,14421,1842,21-02-20
UT,365256,1504344,14382,1834,21-02-19
UT,364399,1500999,14343,1813,21-02-18
UT,363248,1496497,14294,1806,21-02-17
UT,362347,1492685,14239,1797,21-02-16
UT,361756,1490407,14209,1796,21-02-15
UT,361294,1487819,14189,1794,21-02-14
UT,360584,1484833,14151,1790,21-02-13
UT,359641,1481242,14103,1785,21-02-12
UT,358581,1477067,14054,1774,21-02-11
UT,357339,1472069,14007,1765,21-02-10
